,FileName,Label,ClassName
0,activity_data\train\Biking\v_Biking_g10_c06\img_000000.png,2,Biking
1,activity_data\train\Biking\v_Biking_g10_c06\img_000001.png,2,Biking
2,activity_data\train\Biking\v_Biking_g10_c06\img_000002.png,2,Biking
3,activity_data\train\Biking\v_Biking_g10_c06\img_000003.png,2,Biking
4,activity_data\train\Biking\v_Biking_g10_c06\img_000004.png,2,Biking
5,activity_data\train\Biking\v_Biking_g10_c06\img_000005.png,2,Biking
6,activity_data\train\Biking\v_Biking_g10_c06\img_000006.png,2,Biking
7,activity_data\train\Biking\v_Biking_g10_c06\img_000007.png,2,Biking
8,activity_data\train\Biking\v_Biking_g10_c06\img_000008.png,2,Biking
9,activity_data\train\Biking\v_Biking_g10_c06\img_000009.png,2,Biking
10,activity_data\train\Biking\v_Biking_g10_c06\img_000010.png,2,Biking
11,activity_data\train\Biking\v_Biking_g10_c06\img_000011.png,2,Biking
12,activity_data\train\Biking\v_Biking_g10_c06\img_000012.png,2,Biking
13,activity_data\train\Biking\v_Biking_g10_c06\img_000013.png,2,Biking
14,activity_data\train\Biking\v_Biking_g10_c06\img_000014.png,2,Biking
15,activity_data\train\Biking\v_Biking_g10_c06\img_000015.png,2,Biking
16,activity_data\train\Biking\v_Biking_g10_c06\img_000016.png,2,Biking
17,activity_data\train\Biking\v_Biking_g10_c06\img_000017.png,2,Biking
18,activity_data\train\Biking\v_Biking_g10_c06\img_000018.png,2,Biking
19,activity_data\train\Biking\v_Biking_g10_c06\img_000019.png,2,Biking
20,activity_data\train\Biking\v_Biking_g10_c06\img_000020.png,2,Biking
21,activity_data\train\Biking\v_Biking_g10_c06\img_000021.png,2,Biking
22,activity_data\train\Biking\v_Biking_g10_c06\img_000022.png,2,Biking
23,activity_data\train\Biking\v_Biking_g10_c06\img_000023.png,2,Biking
24,activity_data\train\Biking\v_Biking_g10_c06\img_000024.png,2,Biking
25,activity_data\train\Biking\v_Biking_g10_c06\img_000025.png,2,Biking
26,activity_data\train\Biking\v_Biking_g10_c06\img_000026.png,2,Biking
27,activity_data\train\Biking\v_Biking_g10_c06\img_000027.png,2,Biking
28,activity_data\train\Biking\v_Biking_g10_c06\img_000028.png,2,Biking
29,activity_data\train\Biking\v_Biking_g10_c06\img_000029.png,2,Biking
30,activity_data\train\Biking\v_Biking_g10_c06\img_000030.png,2,Biking
31,activity_data\train\Biking\v_Biking_g10_c06\img_000031.png,2,Biking
32,activity_data\train\Biking\v_Biking_g10_c06\img_000032.png,2,Biking
33,activity_data\train\Biking\v_Biking_g10_c06\img_000033.png,2,Biking
34,activity_data\train\Biking\v_Biking_g10_c06\img_000034.png,2,Biking
35,activity_data\train\Biking\v_Biking_g10_c06\img_000035.png,2,Biking
36,activity_data\train\Biking\v_Biking_g10_c06\img_000036.png,2,Biking
37,activity_data\train\Biking\v_Biking_g10_c06\img_000037.png,2,Biking
38,activity_data\train\Biking\v_Biking_g10_c06\img_000038.png,2,Biking
39,activity_data\train\Biking\v_Biking_g10_c06\img_000039.png,2,Biking
40,activity_data\train\Biking\v_Biking_g10_c06\img_000040.png,2,Biking
41,activity_data\train\Biking\v_Biking_g10_c06\img_000041.png,2,Biking
42,activity_data\train\Biking\v_Biking_g10_c06\img_000042.png,2,Biking
43,activity_data\train\Biking\v_Biking_g10_c06\img_000043.png,2,Biking
44,activity_data\train\Biking\v_Biking_g10_c06\img_000044.png,2,Biking
45,activity_data\train\Biking\v_Biking_g10_c06\img_000045.png,2,Biking
46,activity_data\train\Biking\v_Biking_g10_c06\img_000046.png,2,Biking
47,activity_data\train\Biking\v_Biking_g10_c06\img_000047.png,2,Biking
48,activity_data\train\Biking\v_Biking_g10_c06\img_000048.png,2,Biking
49,activity_data\train\Biking\v_Biking_g10_c06\img_000049.png,2,Biking
50,activity_data\train\Biking\v_Biking_g10_c06\img_000050.png,2,Biking
51,activity_data\train\Biking\v_Biking_g10_c06\img_000051.png,2,Biking
52,activity_data\train\Biking\v_Biking_g10_c06\img_000052.png,2,Biking
53,activity_data\train\Biking\v_Biking_g10_c06\img_000053.png,2,Biking
54,activity_data\train\Biking\v_Biking_g10_c06\img_000054.png,2,Biking
55,activity_data\train\Biking\v_Biking_g10_c06\img_000055.png,2,Biking
56,activity_data\train\Biking\v_Biking_g10_c06\img_000056.png,2,Biking
57,activity_data\train\Biking\v_Biking_g10_c06\img_000057.png,2,Biking
58,activity_data\train\Biking\v_Biking_g10_c06\img_000058.png,2,Biking
59,activity_data\train\Biking\v_Biking_g10_c06\img_000059.png,2,Biking
60,activity_data\train\Biking\v_Biking_g10_c06\img_000060.png,2,Biking
61,activity_data\train\Biking\v_Biking_g10_c06\img_000061.png,2,Biking
62,activity_data\train\Biking\v_Biking_g10_c06\img_000062.png,2,Biking
63,activity_data\train\Biking\v_Biking_g10_c06\img_000063.png,2,Biking
64,activity_data\train\Biking\v_Biking_g10_c06\img_000064.png,2,Biking
65,activity_data\train\Biking\v_Biking_g10_c06\img_000065.png,2,Biking
66,activity_data\train\Biking\v_Biking_g10_c06\img_000066.png,2,Biking
67,activity_data\train\Biking\v_Biking_g10_c06\img_000067.png,2,Biking
68,activity_data\train\Biking\v_Biking_g10_c06\img_000068.png,2,Biking
69,activity_data\train\Biking\v_Biking_g10_c06\img_000069.png,2,Biking
70,activity_data\train\Biking\v_Biking_g10_c06\img_000070.png,2,Biking
71,activity_data\train\Biking\v_Biking_g10_c06\img_000071.png,2,Biking
72,activity_data\train\Biking\v_Biking_g10_c06\img_000072.png,2,Biking
73,activity_data\train\Biking\v_Biking_g10_c06\img_000073.png,2,Biking
74,activity_data\train\Biking\v_Biking_g10_c06\img_000074.png,2,Biking
75,activity_data\train\Biking\v_Biking_g10_c06\img_000075.png,2,Biking
76,activity_data\train\Biking\v_Biking_g10_c06\img_000076.png,2,Biking
77,activity_data\train\Biking\v_Biking_g10_c06\img_000077.png,2,Biking
78,activity_data\train\Biking\v_Biking_g10_c06\img_000078.png,2,Biking
79,activity_data\train\Biking\v_Biking_g10_c06\img_000079.png,2,Biking
80,activity_data\train\Biking\v_Biking_g10_c06\img_000080.png,2,Biking
81,activity_data\train\Biking\v_Biking_g10_c06\img_000081.png,2,Biking
82,activity_data\train\Biking\v_Biking_g10_c06\img_000082.png,2,Biking
83,activity_data\train\Biking\v_Biking_g10_c06\img_000083.png,2,Biking
84,activity_data\train\Biking\v_Biking_g10_c06\img_000084.png,2,Biking
85,activity_data\train\Biking\v_Biking_g10_c06\img_000085.png,2,Biking
86,activity_data\train\Biking\v_Biking_g10_c06\img_000086.png,2,Biking
87,activity_data\train\Biking\v_Biking_g10_c06\img_000087.png,2,Biking
88,activity_data\train\Biking\v_Biking_g10_c06\img_000088.png,2,Biking
89,activity_data\train\Biking\v_Biking_g10_c06\img_000089.png,2,Biking
90,activity_data\train\Biking\v_Biking_g10_c06\img_000090.png,2,Biking
91,activity_data\train\Biking\v_Biking_g10_c06\img_000091.png,2,Biking
92,activity_data\train\Biking\v_Biking_g10_c06\img_000092.png,2,Biking
93,activity_data\train\Biking\v_Biking_g10_c06\img_000093.png,2,Biking
94,activity_data\train\Biking\v_Biking_g10_c06\img_000094.png,2,Biking
95,activity_data\train\Biking\v_Biking_g10_c06\img_000095.png,2,Biking
96,activity_data\train\Biking\v_Biking_g10_c06\img_000096.png,2,Biking
97,activity_data\train\Biking\v_Biking_g10_c06\img_000097.png,2,Biking
98,activity_data\train\Biking\v_Biking_g10_c06\img_000098.png,2,Biking
99,activity_data\train\Biking\v_Biking_g10_c06\img_000099.png,2,Biking
100,activity_data\train\Biking\v_Biking_g10_c06\img_000100.png,2,Biking
101,activity_data\train\Biking\v_Biking_g10_c06\img_000101.png,2,Biking
102,activity_data\train\Biking\v_Biking_g10_c06\img_000102.png,2,Biking
103,activity_data\train\Biking\v_Biking_g10_c06\img_000103.png,2,Biking
104,activity_data\train\Biking\v_Biking_g10_c06\img_000104.png,2,Biking
105,activity_data\train\Biking\v_Biking_g10_c06\img_000105.png,2,Biking
106,activity_data\train\Biking\v_Biking_g10_c06\img_000106.png,2,Biking
107,activity_data\train\Biking\v_Biking_g10_c06\img_000107.png,2,Biking
108,activity_data\train\Biking\v_Biking_g10_c06\img_000108.png,2,Biking
109,activity_data\train\Biking\v_Biking_g10_c06\img_000109.png,2,Biking
110,activity_data\train\Biking\v_Biking_g10_c06\img_000110.png,2,Biking
111,activity_data\train\Biking\v_Biking_g10_c06\img_000111.png,2,Biking
112,activity_data\train\Biking\v_Biking_g10_c06\img_000112.png,2,Biking
113,activity_data\train\Biking\v_Biking_g10_c06\img_000113.png,2,Biking
114,activity_data\train\Biking\v_Biking_g10_c06\img_000114.png,2,Biking
115,activity_data\train\Biking\v_Biking_g10_c06\img_000115.png,2,Biking
116,activity_data\train\Biking\v_Biking_g10_c06\img_000116.png,2,Biking
117,activity_data\train\Biking\v_Biking_g10_c06\img_000117.png,2,Biking
118,activity_data\train\Biking\v_Biking_g10_c06\img_000118.png,2,Biking
119,activity_data\train\Biking\v_Biking_g10_c06\img_000119.png,2,Biking
120,activity_data\train\Biking\v_Biking_g10_c06\img_000120.png,2,Biking
121,activity_data\train\Biking\v_Biking_g10_c06\img_000121.png,2,Biking
122,activity_data\train\Biking\v_Biking_g10_c06\img_000122.png,2,Biking
123,activity_data\train\Biking\v_Biking_g10_c06\img_000123.png,2,Biking
124,activity_data\train\Biking\v_Biking_g10_c06\img_000124.png,2,Biking
125,activity_data\train\Biking\v_Biking_g10_c06\img_000125.png,2,Biking
126,activity_data\train\Biking\v_Biking_g10_c06\img_000126.png,2,Biking
127,activity_data\train\Biking\v_Biking_g10_c06\img_000127.png,2,Biking
128,activity_data\train\Biking\v_Biking_g10_c06\img_000128.png,2,Biking
129,activity_data\train\Biking\v_Biking_g10_c06\img_000129.png,2,Biking
130,activity_data\train\Biking\v_Biking_g10_c06\img_000130.png,2,Biking
131,activity_data\train\Biking\v_Biking_g10_c06\img_000131.png,2,Biking
132,activity_data\train\Biking\v_Biking_g10_c06\img_000132.png,2,Biking
133,activity_data\train\Biking\v_Biking_g10_c06\img_000133.png,2,Biking
134,activity_data\train\Biking\v_Biking_g10_c06\img_000134.png,2,Biking
135,activity_data\train\Biking\v_Biking_g10_c06\img_000135.png,2,Biking
136,activity_data\train\Biking\v_Biking_g10_c06\img_000136.png,2,Biking
137,activity_data\train\Biking\v_Biking_g10_c06\img_000137.png,2,Biking
138,activity_data\train\Biking\v_Biking_g10_c06\img_000138.png,2,Biking
139,activity_data\train\Biking\v_Biking_g10_c06\img_000139.png,2,Biking
140,activity_data\train\Biking\v_Biking_g10_c06\img_000140.png,2,Biking
141,activity_data\train\Biking\v_Biking_g10_c06\img_000141.png,2,Biking
142,activity_data\train\Biking\v_Biking_g10_c06\img_000142.png,2,Biking
143,activity_data\train\Biking\v_Biking_g10_c06\img_000143.png,2,Biking
144,activity_data\train\Biking\v_Biking_g10_c06\img_000144.png,2,Biking
145,activity_data\train\Biking\v_Biking_g10_c06\img_000145.png,2,Biking
146,activity_data\train\Biking\v_Biking_g10_c06\img_000146.png,2,Biking
147,activity_data\train\Biking\v_Biking_g10_c06\img_000147.png,2,Biking
148,activity_data\train\Biking\v_Biking_g10_c06\img_000148.png,2,Biking
149,activity_data\train\Biking\v_Biking_g10_c06\img_000149.png,2,Biking
150,activity_data\train\Biking\v_Biking_g10_c06\img_000150.png,2,Biking
151,activity_data\train\Biking\v_Biking_g10_c06\img_000151.png,2,Biking
152,activity_data\train\Biking\v_Biking_g10_c06\img_000152.png,2,Biking
153,activity_data\train\Biking\v_Biking_g10_c06\img_000153.png,2,Biking
154,activity_data\train\Biking\v_Biking_g10_c06\img_000154.png,2,Biking
155,activity_data\train\Biking\v_Biking_g10_c06\img_000155.png,2,Biking
156,activity_data\train\Biking\v_Biking_g10_c06\img_000156.png,2,Biking
157,activity_data\train\Biking\v_Biking_g10_c06\img_000157.png,2,Biking
158,activity_data\train\Biking\v_Biking_g10_c06\img_000158.png,2,Biking
159,activity_data\train\Biking\v_Biking_g10_c06\img_000159.png,2,Biking
160,activity_data\train\Biking\v_Biking_g10_c06\img_000160.png,2,Biking
161,activity_data\train\Biking\v_Biking_g10_c06\img_000161.png,2,Biking
162,activity_data\train\Biking\v_Biking_g10_c06\img_000162.png,2,Biking
163,activity_data\train\Biking\v_Biking_g10_c06\img_000163.png,2,Biking
164,activity_data\train\Biking\v_Biking_g10_c06\img_000164.png,2,Biking
165,activity_data\train\Biking\v_Biking_g10_c06\img_000165.png,2,Biking
166,activity_data\train\Biking\v_Biking_g10_c06\img_000166.png,2,Biking
167,activity_data\train\Biking\v_Biking_g10_c06\img_000167.png,2,Biking
168,activity_data\train\Biking\v_Biking_g10_c06\img_000168.png,2,Biking
169,activity_data\train\Biking\v_Biking_g10_c06\img_000169.png,2,Biking
170,activity_data\train\Biking\v_Biking_g10_c06\img_000170.png,2,Biking
171,activity_data\train\Biking\v_Biking_g10_c06\img_000171.png,2,Biking
172,activity_data\train\Biking\v_Biking_g10_c06\img_000172.png,2,Biking
173,activity_data\train\Biking\v_Biking_g10_c06\img_000173.png,2,Biking
174,activity_data\train\Biking\v_Biking_g10_c06\img_000174.png,2,Biking
175,activity_data\train\Biking\v_Biking_g10_c06\img_000175.png,2,Biking
176,activity_data\train\Biking\v_Biking_g10_c06\img_000176.png,2,Biking
177,activity_data\train\Biking\v_Biking_g10_c06\img_000177.png,2,Biking
178,activity_data\train\Biking\v_Biking_g10_c06\img_000178.png,2,Biking
179,activity_data\train\Biking\v_Biking_g10_c06\img_000179.png,2,Biking
180,activity_data\train\Biking\v_Biking_g10_c06\img_000180.png,2,Biking
181,activity_data\train\Biking\v_Biking_g10_c06\img_000181.png,2,Biking
182,activity_data\train\Biking\v_Biking_g10_c06\img_000182.png,2,Biking
183,activity_data\train\Biking\v_Biking_g10_c06\img_000183.png,2,Biking
184,activity_data\train\Biking\v_Biking_g10_c06\img_000184.png,2,Biking
185,activity_data\train\Biking\v_Biking_g10_c06\img_000185.png,2,Biking
186,activity_data\train\Biking\v_Biking_g10_c06\img_000186.png,2,Biking
187,activity_data\train\Biking\v_Biking_g10_c06\img_000187.png,2,Biking
188,activity_data\train\Biking\v_Biking_g10_c06\img_000188.png,2,Biking
189,activity_data\train\Biking\v_Biking_g10_c06\img_000189.png,2,Biking
190,activity_data\train\Biking\v_Biking_g10_c06\img_000190.png,2,Biking
191,activity_data\train\Biking\v_Biking_g10_c06\img_000191.png,2,Biking
192,activity_data\train\Biking\v_Biking_g10_c06\img_000192.png,2,Biking
193,activity_data\train\Biking\v_Biking_g10_c06\img_000193.png,2,Biking
194,activity_data\train\Biking\v_Biking_g10_c06\img_000194.png,2,Biking
195,activity_data\train\Biking\v_Biking_g10_c06\img_000195.png,2,Biking
196,activity_data\train\Biking\v_Biking_g10_c06\img_000196.png,2,Biking
197,activity_data\train\Biking\v_Biking_g10_c06\img_000197.png,2,Biking
198,activity_data\train\Biking\v_Biking_g10_c06\img_000198.png,2,Biking
199,activity_data\train\Biking\v_Biking_g10_c06\img_000199.png,2,Biking
200,activity_data\train\Biking\v_Biking_g10_c06\img_000200.png,2,Biking
201,activity_data\train\Biking\v_Biking_g10_c06\img_000201.png,2,Biking
202,activity_data\train\Biking\v_Biking_g10_c06\img_000202.png,2,Biking
203,activity_data\train\Biking\v_Biking_g10_c06\img_000203.png,2,Biking
204,activity_data\train\Biking\v_Biking_g10_c06\img_000204.png,2,Biking
205,activity_data\train\Biking\v_Biking_g10_c06\img_000205.png,2,Biking
206,activity_data\train\Biking\v_Biking_g10_c06\img_000206.png,2,Biking
207,activity_data\train\Biking\v_Biking_g10_c06\img_000207.png,2,Biking
208,activity_data\train\Biking\v_Biking_g10_c06\img_000208.png,2,Biking
209,activity_data\train\Biking\v_Biking_g10_c06\img_000209.png,2,Biking
210,activity_data\train\Biking\v_Biking_g10_c06\img_000210.png,2,Biking
211,activity_data\train\Biking\v_Biking_g10_c06\img_000211.png,2,Biking
212,activity_data\train\Biking\v_Biking_g10_c06\img_000212.png,2,Biking
213,activity_data\train\Biking\v_Biking_g10_c06\img_000213.png,2,Biking
214,activity_data\train\Biking\v_Biking_g10_c06\img_000214.png,2,Biking
215,activity_data\train\Biking\v_Biking_g10_c06\img_000215.png,2,Biking
216,activity_data\train\Biking\v_Biking_g10_c06\img_000216.png,2,Biking
217,activity_data\train\Biking\v_Biking_g10_c06\img_000217.png,2,Biking
218,activity_data\train\Biking\v_Biking_g10_c06\img_000218.png,2,Biking
219,activity_data\train\Biking\v_Biking_g10_c06\img_000219.png,2,Biking
220,activity_data\train\Biking\v_Biking_g10_c06\img_000220.png,2,Biking
221,activity_data\train\Biking\v_Biking_g10_c06\img_000221.png,2,Biking
222,activity_data\train\Biking\v_Biking_g10_c06\img_000222.png,2,Biking
223,activity_data\train\Biking\v_Biking_g10_c06\img_000223.png,2,Biking
224,activity_data\train\Biking\v_Biking_g10_c06\img_000224.png,2,Biking
225,activity_data\train\Biking\v_Biking_g10_c06\img_000225.png,2,Biking
226,activity_data\train\Biking\v_Biking_g10_c06\img_000226.png,2,Biking
227,activity_data\train\Biking\v_Biking_g10_c06\img_000227.png,2,Biking
228,activity_data\train\Biking\v_Biking_g10_c06\img_000228.png,2,Biking
229,activity_data\train\Biking\v_Biking_g10_c06\img_000229.png,2,Biking
230,activity_data\train\Biking\v_Biking_g10_c06\img_000230.png,2,Biking
231,activity_data\train\Biking\v_Biking_g10_c06\img_000231.png,2,Biking
232,activity_data\train\Biking\v_Biking_g10_c06\img_000232.png,2,Biking
233,activity_data\train\Biking\v_Biking_g10_c06\img_000233.png,2,Biking
234,activity_data\train\Biking\v_Biking_g10_c06\img_000234.png,2,Biking
235,activity_data\train\Biking\v_Biking_g10_c06\img_000235.png,2,Biking
236,activity_data\train\Biking\v_Biking_g10_c06\img_000236.png,2,Biking
237,activity_data\train\Biking\v_Biking_g10_c06\img_000237.png,2,Biking
238,activity_data\train\Biking\v_Biking_g10_c06\img_000238.png,2,Biking
239,activity_data\train\Biking\v_Biking_g10_c06\img_000239.png,2,Biking
